from_date,title,count
7/19/1994,Engineer,2
7/19/1994,Senior Staff,1
7/18/1994,Senior Engineer,5
7/18/1994,Senior Staff,2
7/17/1994,Senior Staff,8
7/17/1994,Engineer,3
7/17/1994,Senior Engineer,6
7/17/1994,Staff,1
7/16/1994,Senior Engineer,3
7/16/1994,Senior Staff,5
7/16/1994,Staff,1
7/15/1994,Senior Staff,4
7/15/1994,Senior Engineer,5
7/14/1994,Senior Staff,3
7/14/1994,Engineer,1
7/14/1994,Senior Engineer,5
7/14/1994,Technique Leader,1
7/13/1994,Senior Staff,8
7/13/1994,Senior Engineer,5
7/12/1994,Engineer,2
7/12/1994,Senior Staff,5
7/12/1994,Senior Engineer,3
7/11/1994,Engineer,1
7/11/1994,Senior Staff,7
7/11/1994,Senior Engineer,3
7/10/1994,Senior Engineer,6
7/10/1994,Senior Staff,2
7/10/1994,Technique Leader,1
7/9/1994,Senior Engineer,2
7/9/1994,Senior Staff,4
7/8/1994,Senior Staff,7
7/8/1994,Senior Engineer,5
7/7/1994,Senior Staff,4
7/7/1994,Staff,1
7/7/1994,Senior Engineer,3
7/6/1994,Senior Staff,8
7/6/1994,Engineer,2
7/6/1994,Senior Engineer,6
7/5/1994,Staff,1
7/5/1994,Senior Staff,8
7/5/1994,Assistant Engineer,1
7/5/1994,Senior Engineer,5
7/4/1994,Senior Engineer,6
7/4/1994,Assistant Engineer,1
7/4/1994,Senior Staff,5
7/3/1994,Technique Leader,1
7/3/1994,Senior Engineer,6
7/3/1994,Staff,1
7/3/1994,Engineer,2
7/3/1994,Senior Staff,3
7/2/1994,Senior Engineer,7
7/2/1994,Senior Staff,4
7/2/1994,Staff,1
7/1/1994,Engineer,1
7/1/1994,Senior Engineer,5
7/1/1994,Senior Staff,3
6/30/1994,Staff,1
6/30/1994,Technique Leader,1
6/30/1994,Senior Staff,3
6/30/1994,Senior Engineer,7
6/29/1994,Engineer,1
6/29/1994,Senior Staff,3
6/29/1994,Staff,2
6/29/1994,Senior Engineer,7
6/28/1994,Senior Engineer,5
6/28/1994,Staff,2
6/28/1994,Senior Staff,8
6/28/1994,Technique Leader,1
6/27/1994,Staff,2
6/27/1994,Senior Engineer,5
6/27/1994,Senior Staff,7
6/27/1994,Engineer,1
6/26/1994,Senior Engineer,2
6/26/1994,Staff,1
6/26/1994,Senior Staff,5
6/25/1994,Engineer,2
6/25/1994,Senior Staff,6
6/25/1994,Senior Engineer,4
6/24/1994,Senior Engineer,10
6/24/1994,Senior Staff,5
6/23/1994,Staff,1
6/23/1994,Senior Engineer,2
6/23/1994,Senior Staff,5
6/22/1994,Senior Staff,2
6/22/1994,Engineer,1
6/22/1994,Senior Engineer,4
6/21/1994,Staff,1
6/21/1994,Engineer,1
6/21/1994,Senior Engineer,5
6/21/1994,Senior Staff,3
6/20/1994,Senior Staff,5
6/20/1994,Senior Engineer,3
6/20/1994,Engineer,1
6/20/1994,Staff,1
6/19/1994,Senior Staff,6
6/19/1994,Senior Engineer,2
6/18/1994,Engineer,2
6/18/1994,Staff,1
6/18/1994,Senior Staff,1
6/18/1994,Senior Engineer,4
6/17/1994,Senior Staff,5
6/17/1994,Senior Engineer,8
6/16/1994,Senior Staff,4
6/16/1994,Staff,1
6/16/1994,Senior Engineer,6
6/15/1994,Senior Staff,4
6/15/1994,Technique Leader,1
6/15/1994,Staff,1
6/15/1994,Engineer,1
6/15/1994,Senior Engineer,7
6/14/1994,Senior Engineer,3
6/14/1994,Senior Staff,1
6/13/1994,Staff,1
6/13/1994,Senior Engineer,6
6/13/1994,Senior Staff,5
6/12/1994,Senior Staff,3
6/12/1994,Engineer,1
6/12/1994,Senior Engineer,7
6/11/1994,Senior Staff,2
6/11/1994,Staff,1
6/11/1994,Senior Engineer,6
6/11/1994,Engineer,1
6/10/1994,Technique Leader,2
6/10/1994,Senior Engineer,3
6/10/1994,Senior Staff,8
6/9/1994,Engineer,1
6/9/1994,Senior Engineer,1
6/9/1994,Senior Staff,6
6/8/1994,Senior Engineer,5
6/8/1994,Senior Staff,4
6/7/1994,Senior Engineer,6
6/7/1994,Staff,1
6/7/1994,Senior Staff,10
6/6/1994,Senior Engineer,4
6/6/1994,Senior Staff,8
6/6/1994,Staff,1
6/5/1994,Senior Engineer,3
6/5/1994,Senior Staff,4
6/5/1994,Staff,1
6/4/1994,Senior Engineer,8
6/4/1994,Engineer,1
6/4/1994,Senior Staff,4
6/3/1994,Senior Engineer,6
6/3/1994,Senior Staff,5
6/2/1994,Senior Engineer,2
6/2/1994,Senior Staff,4
6/2/1994,Engineer,2
6/1/1994,Senior Engineer,4
6/1/1994,Senior Staff,4
6/1/1994,Staff,1
5/31/1994,Senior Engineer,3
5/31/1994,Engineer,1
5/31/1994,Senior Staff,1
5/30/1994,Technique Leader,1
5/30/1994,Senior Staff,3
5/30/1994,Senior Engineer,5
5/30/1994,Engineer,1
5/29/1994,Engineer,1
5/29/1994,Senior Engineer,3
5/29/1994,Senior Staff,7
5/28/1994,Staff,1
5/28/1994,Senior Staff,5
5/28/1994,Senior Engineer,4
5/27/1994,Senior Staff,6
5/27/1994,Senior Engineer,10
5/27/1994,Staff,1
5/26/1994,Engineer,1
5/26/1994,Senior Staff,3
5/25/1994,Engineer,4
5/25/1994,Senior Staff,3
5/25/1994,Senior Engineer,3
5/24/1994,Senior Engineer,5
5/24/1994,Engineer,2
5/24/1994,Senior Staff,5
5/23/1994,Senior Staff,4
5/23/1994,Engineer,1
5/22/1994,Technique Leader,1
5/22/1994,Senior Staff,13
5/22/1994,Senior Engineer,6
5/22/1994,Staff,1
5/21/1994,Senior Staff,7
5/21/1994,Senior Engineer,7
5/21/1994,Staff,1
5/20/1994,Senior Engineer,4
5/20/1994,Senior Staff,6
5/19/1994,Senior Staff,10
5/19/1994,Technique Leader,1
5/19/1994,Senior Engineer,3
5/18/1994,Staff,1
5/18/1994,Technique Leader,1
5/18/1994,Senior Staff,5
5/18/1994,Senior Engineer,3
5/18/1994,Engineer,1
5/17/1994,Senior Engineer,6
5/17/1994,Senior Staff,4
5/17/1994,Assistant Engineer,1
5/16/1994,Senior Engineer,7
5/16/1994,Senior Staff,3
5/16/1994,Staff,1
5/15/1994,Senior Engineer,2
5/15/1994,Staff,1
5/15/1994,Senior Staff,6
5/14/1994,Senior Engineer,6
5/14/1994,Engineer,1
5/14/1994,Senior Staff,3
5/13/1994,Staff,1
5/13/1994,Engineer,2
5/13/1994,Senior Staff,6
5/13/1994,Senior Engineer,3
5/12/1994,Senior Engineer,5
5/12/1994,Senior Staff,6
5/11/1994,Senior Engineer,2
5/11/1994,Engineer,1
5/11/1994,Senior Staff,5
5/10/1994,Senior Engineer,1
5/10/1994,Senior Staff,6
5/10/1994,Engineer,1
5/9/1994,Engineer,1
5/9/1994,Senior Staff,5
5/9/1994,Senior Engineer,4
5/8/1994,Engineer,2
5/8/1994,Senior Staff,7
5/8/1994,Senior Engineer,5
5/7/1994,Technique Leader,2
5/7/1994,Senior Engineer,6
5/7/1994,Engineer,3
5/7/1994,Senior Staff,7
5/6/1994,Senior Engineer,3
5/6/1994,Senior Staff,7
5/5/1994,Senior Staff,5
5/5/1994,Engineer,1
5/5/1994,Senior Engineer,8
5/4/1994,Engineer,1
5/4/1994,Senior Staff,5
5/4/1994,Senior Engineer,7
5/4/1994,Staff,3
5/3/1994,Senior Staff,7
5/3/1994,Senior Engineer,4
5/3/1994,Staff,1
5/2/1994,Senior Engineer,5
5/2/1994,Senior Staff,1
5/2/1994,Assistant Engineer,1
5/2/1994,Engineer,2
5/1/1994,Staff,1
5/1/1994,Senior Staff,4
5/1/1994,Senior Engineer,9
5/1/1994,Technique Leader,2
4/30/1994,Senior Engineer,5
4/30/1994,Senior Staff,7
4/29/1994,Senior Staff,5
4/29/1994,Staff,1
4/29/1994,Engineer,2
4/29/1994,Senior Engineer,5
4/28/1994,Senior Engineer,5
4/28/1994,Senior Staff,1
4/28/1994,Engineer,4
4/27/1994,Senior Staff,1
4/27/1994,Staff,3
4/27/1994,Senior Engineer,5
4/26/1994,Staff,2
4/26/1994,Senior Engineer,12
4/26/1994,Senior Staff,8
4/25/1994,Senior Engineer,4
4/25/1994,Staff,2
4/25/1994,Assistant Engineer,1
4/25/1994,Senior Staff,2
4/24/1994,Senior Engineer,6
4/24/1994,Staff,1
4/24/1994,Senior Staff,7
4/23/1994,Technique Leader,1
4/23/1994,Senior Staff,5
4/23/1994,Senior Engineer,3
4/23/1994,Engineer,1
4/23/1994,Staff,1
4/23/1994,Assistant Engineer,1
4/22/1994,Senior Staff,3
4/22/1994,Assistant Engineer,2
4/22/1994,Senior Engineer,4
4/21/1994,Senior Engineer,7
4/21/1994,Senior Staff,5
4/21/1994,Technique Leader,1
4/21/1994,Staff,1
4/20/1994,Senior Staff,7
4/20/1994,Technique Leader,1
4/20/1994,Senior Engineer,7
4/20/1994,Engineer,1
4/19/1994,Staff,1
4/19/1994,Senior Staff,4
4/19/1994,Senior Engineer,3
4/18/1994,Senior Staff,4
4/18/1994,Staff,1
4/18/1994,Senior Engineer,6
4/17/1994,Engineer,2
4/17/1994,Senior Engineer,2
4/17/1994,Technique Leader,1
4/17/1994,Staff,2
4/17/1994,Senior Staff,7
4/16/1994,Engineer,1
4/16/1994,Senior Staff,3
4/16/1994,Senior Engineer,4
4/15/1994,Senior Staff,1
4/15/1994,Senior Engineer,1
4/15/1994,Engineer,2
4/14/1994,Staff,2
4/14/1994,Engineer,1
4/14/1994,Senior Staff,7
4/14/1994,Senior Engineer,10
4/13/1994,Engineer,1
4/13/1994,Senior Staff,8
4/12/1994,Senior Engineer,1
4/12/1994,Senior Staff,3
4/11/1994,Senior Engineer,4
4/11/1994,Senior Staff,11
4/10/1994,Senior Staff,6
4/10/1994,Senior Engineer,7
4/9/1994,Senior Staff,7
4/9/1994,Senior Engineer,6
4/8/1994,Senior Engineer,9
4/8/1994,Staff,1
4/8/1994,Senior Staff,11
4/7/1994,Senior Engineer,11
4/7/1994,Senior Staff,6
4/6/1994,Senior Engineer,2
4/6/1994,Engineer,1
4/6/1994,Senior Staff,2
4/5/1994,Senior Staff,4
4/5/1994,Senior Engineer,6
4/4/1994,Assistant Engineer,1
4/4/1994,Staff,1
4/4/1994,Senior Staff,2
4/4/1994,Senior Engineer,6
4/4/1994,Engineer,1
4/3/1994,Senior Staff,5
4/3/1994,Engineer,1
4/3/1994,Senior Engineer,7
4/2/1994,Assistant Engineer,1
4/2/1994,Senior Engineer,6
4/2/1994,Senior Staff,10
4/1/1994,Senior Engineer,6
4/1/1994,Senior Staff,3
4/1/1994,Engineer,1
3/31/1994,Senior Engineer,3
3/31/1994,Senior Staff,2
3/31/1994,Engineer,2
3/30/1994,Senior Engineer,12
3/30/1994,Staff,1
3/30/1994,Senior Staff,4
3/29/1994,Senior Engineer,3
3/29/1994,Senior Staff,2
3/29/1994,Engineer,2
3/29/1994,Staff,1
3/28/1994,Senior Staff,5
3/28/1994,Senior Engineer,7
3/27/1994,Staff,1
3/27/1994,Senior Engineer,4
3/27/1994,Senior Staff,7
3/26/1994,Senior Engineer,1
3/26/1994,Senior Staff,4
3/26/1994,Technique Leader,1
3/25/1994,Senior Staff,8
3/25/1994,Senior Engineer,4
3/24/1994,Technique Leader,1
3/24/1994,Senior Staff,6
3/24/1994,Senior Engineer,3
3/23/1994,Senior Engineer,5
3/23/1994,Senior Staff,7
3/23/1994,Engineer,3
3/22/1994,Assistant Engineer,1
3/22/1994,Senior Staff,3
3/22/1994,Senior Engineer,4
3/21/1994,Senior Engineer,2
3/21/1994,Engineer,2
3/21/1994,Senior Staff,4
3/21/1994,Staff,2
3/20/1994,Assistant Engineer,1
3/20/1994,Senior Staff,6
3/20/1994,Senior Engineer,1
3/19/1994,Senior Staff,3
3/19/1994,Senior Engineer,5
3/18/1994,Staff,1
3/18/1994,Senior Engineer,5
3/18/1994,Engineer,1
3/18/1994,Senior Staff,6
3/17/1994,Senior Staff,9
3/17/1994,Senior Engineer,3
3/16/1994,Senior Engineer,7
3/16/1994,Senior Staff,2
3/16/1994,Engineer,1
3/15/1994,Senior Engineer,5
3/15/1994,Senior Staff,4
3/15/1994,Engineer,1
3/14/1994,Senior Engineer,3
3/14/1994,Engineer,2
3/14/1994,Senior Staff,4
3/13/1994,Engineer,1
3/13/1994,Senior Engineer,10
3/13/1994,Senior Staff,5
3/12/1994,Senior Staff,9
3/12/1994,Senior Engineer,4
3/12/1994,Technique Leader,1
3/11/1994,Senior Engineer,9
3/11/1994,Assistant Engineer,1
3/11/1994,Senior Staff,2
3/10/1994,Engineer,1
3/10/1994,Senior Engineer,3
3/10/1994,Senior Staff,2
3/9/1994,Senior Engineer,3
3/9/1994,Senior Staff,4
3/9/1994,Staff,1
3/8/1994,Senior Staff,5
3/8/1994,Technique Leader,1
3/8/1994,Senior Engineer,5
3/8/1994,Engineer,1
3/7/1994,Senior Engineer,4
3/7/1994,Senior Staff,3
3/6/1994,Senior Engineer,8
3/6/1994,Engineer,1
3/6/1994,Senior Staff,6
3/6/1994,Technique Leader,1
3/5/1994,Senior Staff,5
3/5/1994,Staff,1
3/5/1994,Senior Engineer,10
3/4/1994,Senior Engineer,3
3/4/1994,Senior Staff,5
3/3/1994,Staff,1
3/3/1994,Engineer,1
3/3/1994,Senior Engineer,9
3/3/1994,Senior Staff,9
3/2/1994,Senior Staff,4
3/2/1994,Engineer,2
3/2/1994,Senior Engineer,4
3/2/1994,Staff,1
3/1/1994,Senior Staff,3
3/1/1994,Senior Engineer,9
2/28/1994,Senior Staff,2
2/28/1994,Senior Engineer,3
2/28/1994,Engineer,1
2/27/1994,Technique Leader,1
2/27/1994,Senior Staff,3
2/27/1994,Senior Engineer,7
2/27/1994,Staff,2
2/26/1994,Senior Staff,5
2/26/1994,Senior Engineer,5
2/26/1994,Staff,1
2/25/1994,Senior Engineer,7
2/25/1994,Senior Staff,7
2/25/1994,Staff,2
2/24/1994,Engineer,1
2/24/1994,Senior Staff,5
2/24/1994,Staff,1
2/24/1994,Senior Engineer,6
2/23/1994,Staff,2
2/23/1994,Senior Staff,4
2/23/1994,Senior Engineer,4
2/23/1994,Technique Leader,1
2/22/1994,Senior Engineer,6
2/22/1994,Engineer,2
2/22/1994,Senior Staff,6
2/21/1994,Senior Staff,4
2/21/1994,Senior Engineer,3
2/21/1994,Engineer,1
2/21/1994,Assistant Engineer,1
2/20/1994,Technique Leader,1
2/20/1994,Staff,1
2/20/1994,Senior Engineer,4
2/20/1994,Senior Staff,4
2/19/1994,Senior Staff,5
2/19/1994,Senior Engineer,4
2/19/1994,Engineer,1
2/18/1994,Senior Staff,5
2/18/1994,Senior Engineer,6
2/18/1994,Engineer,1
2/17/1994,Staff,4
2/17/1994,Senior Engineer,5
2/17/1994,Senior Staff,6
2/17/1994,Engineer,1
2/16/1994,Engineer,1
2/16/1994,Senior Engineer,9
2/16/1994,Technique Leader,1
2/16/1994,Senior Staff,7
2/15/1994,Technique Leader,1
2/15/1994,Senior Staff,4
2/15/1994,Staff,1
2/15/1994,Senior Engineer,5
2/14/1994,Senior Engineer,4
2/14/1994,Senior Staff,4
2/14/1994,Engineer,1
2/14/1994,Staff,1
2/13/1994,Staff,1
2/13/1994,Senior Staff,3
2/13/1994,Senior Engineer,2
2/12/1994,Senior Engineer,10
2/12/1994,Senior Staff,2
2/11/1994,Senior Staff,6
2/11/1994,Senior Engineer,6
2/11/1994,Staff,1
2/10/1994,Senior Engineer,5
2/10/1994,Senior Staff,3
2/9/1994,Senior Engineer,5
2/9/1994,Technique Leader,1
2/9/1994,Engineer,2
2/9/1994,Senior Staff,2
2/8/1994,Senior Staff,6
2/8/1994,Senior Engineer,6
2/8/1994,Engineer,1
2/7/1994,Senior Staff,3
2/7/1994,Senior Engineer,1
2/7/1994,Staff,2
2/6/1994,Staff,3
2/6/1994,Senior Staff,4
2/6/1994,Senior Engineer,4
2/5/1994,Senior Staff,3
2/5/1994,Engineer,1
2/5/1994,Senior Engineer,5
2/5/1994,Technique Leader,1
2/4/1994,Senior Engineer,8
2/4/1994,Staff,1
2/4/1994,Senior Staff,3
2/4/1994,Engineer,1
2/3/1994,Engineer,1
2/3/1994,Staff,1
2/3/1994,Senior Staff,5
2/3/1994,Senior Engineer,7
2/2/1994,Senior Engineer,4
2/2/1994,Senior Staff,8
2/1/1994,Senior Engineer,4
2/1/1994,Senior Staff,3
2/1/1994,Technique Leader,1
1/31/1994,Senior Staff,6
1/31/1994,Staff,1
1/31/1994,Senior Engineer,4
1/30/1994,Senior Engineer,3
1/30/1994,Senior Staff,3
1/29/1994,Staff,1
1/29/1994,Senior Staff,6
1/29/1994,Senior Engineer,2
1/28/1994,Staff,2
1/28/1994,Technique Leader,1
1/28/1994,Senior Staff,5
1/28/1994,Senior Engineer,2
1/27/1994,Senior Engineer,3
1/27/1994,Engineer,1
1/26/1994,Staff,1
1/26/1994,Senior Staff,4
1/26/1994,Senior Engineer,5
1/26/1994,Engineer,1
1/25/1994,Senior Engineer,8
1/25/1994,Engineer,1
1/25/1994,Senior Staff,7
1/24/1994,Senior Engineer,3
1/24/1994,Senior Staff,3
1/23/1994,Senior Staff,2
1/23/1994,Staff,1
1/23/1994,Senior Engineer,2
1/22/1994,Senior Staff,2
1/22/1994,Engineer,1
1/22/1994,Senior Engineer,6
1/21/1994,Engineer,1
1/21/1994,Senior Engineer,5
1/21/1994,Senior Staff,2
1/20/1994,Senior Engineer,2
1/20/1994,Senior Staff,4
1/19/1994,Staff,1
1/19/1994,Engineer,1
1/19/1994,Senior Engineer,3
1/19/1994,Senior Staff,4
1/18/1994,Engineer,1
1/18/1994,Senior Staff,8
1/18/1994,Staff,1
1/18/1994,Senior Engineer,7
1/17/1994,Senior Engineer,2
1/17/1994,Staff,1
1/17/1994,Senior Staff,1
1/17/1994,Engineer,1
1/16/1994,Technique Leader,1
1/16/1994,Senior Engineer,2
1/16/1994,Senior Staff,3
1/15/1994,Senior Staff,4
1/15/1994,Senior Engineer,3
1/15/1994,Staff,1
1/14/1994,Senior Engineer,5
1/14/1994,Technique Leader,3
1/14/1994,Staff,1
1/14/1994,Engineer,2
1/14/1994,Senior Staff,3
1/13/1994,Senior Staff,1
1/13/1994,Senior Engineer,5
1/13/1994,Technique Leader,1
1/12/1994,Senior Engineer,3
1/12/1994,Technique Leader,1
1/12/1994,Senior Staff,5
1/11/1994,Senior Engineer,6
1/11/1994,Staff,2
1/11/1994,Senior Staff,5
1/10/1994,Assistant Engineer,1
1/10/1994,Senior Staff,1
1/10/1994,Senior Engineer,5
1/9/1994,Engineer,1
1/9/1994,Senior Staff,5
1/9/1994,Senior Engineer,3
1/8/1994,Senior Engineer,2
1/8/1994,Engineer,1
1/8/1994,Senior Staff,4
1/7/1994,Senior Engineer,2
1/7/1994,Senior Staff,7
1/6/1994,Senior Staff,2
1/6/1994,Senior Engineer,2
1/6/1994,Staff,2
1/5/1994,Senior Staff,4
1/5/1994,Senior Engineer,2
1/4/1994,Senior Staff,2
1/4/1994,Senior Engineer,5
1/4/1994,Engineer,3
1/3/1994,Senior Staff,6
1/3/1994,Engineer,1
1/3/1994,Senior Engineer,4
1/2/1994,Senior Engineer,3
1/2/1994,Senior Staff,4
1/1/1994,Senior Staff,1
1/1/1994,Senior Engineer,2
1/1/1994,Engineer,2
12/31/1993,Engineer,1
12/31/1993,Staff,1
12/31/1993,Senior Engineer,2
12/31/1993,Senior Staff,5
12/30/1993,Senior Staff,8
12/30/1993,Senior Engineer,3
12/29/1993,Senior Engineer,3
12/29/1993,Technique Leader,1
12/29/1993,Senior Staff,2
12/28/1993,Senior Engineer,8
12/28/1993,Senior Staff,4
12/28/1993,Staff,1
12/27/1993,Technique Leader,1
12/27/1993,Senior Staff,5
12/27/1993,Senior Engineer,5
12/27/1993,Engineer,1
12/26/1993,Staff,1
12/26/1993,Engineer,1
12/26/1993,Senior Engineer,5
12/26/1993,Senior Staff,9
12/25/1993,Senior Engineer,5
12/25/1993,Senior Staff,4
12/24/1993,Senior Staff,5
12/24/1993,Engineer,1
12/24/1993,Staff,1
12/24/1993,Senior Engineer,4
12/23/1993,Assistant Engineer,1
12/23/1993,Senior Staff,7
12/23/1993,Engineer,1
12/23/1993,Technique Leader,1
12/23/1993,Senior Engineer,6
12/22/1993,Senior Staff,4
12/22/1993,Senior Engineer,3
12/21/1993,Senior Engineer,8
12/21/1993,Senior Staff,2
12/20/1993,Senior Engineer,3
12/20/1993,Engineer,3
12/20/1993,Senior Staff,6
12/19/1993,Staff,2
12/19/1993,Senior Staff,4
12/19/1993,Senior Engineer,6
12/18/1993,Staff,1
12/18/1993,Senior Staff,1
12/18/1993,Senior Engineer,6
12/17/1993,Senior Engineer,6
12/17/1993,Senior Staff,9
12/17/1993,Engineer,1
12/16/1993,Senior Engineer,8
12/16/1993,Senior Staff,6
12/15/1993,Senior Staff,3
12/15/1993,Engineer,1
12/15/1993,Senior Engineer,5
12/14/1993,Senior Staff,1
12/14/1993,Senior Engineer,7
12/13/1993,Senior Engineer,5
12/13/1993,Senior Staff,10
12/12/1993,Senior Engineer,4
12/12/1993,Senior Staff,4
12/12/1993,Staff,1
12/12/1993,Engineer,2
12/11/1993,Senior Engineer,4
12/11/1993,Senior Staff,2
12/11/1993,Staff,3
12/10/1993,Senior Engineer,4
12/10/1993,Senior Staff,7
12/9/1993,Senior Engineer,3
12/9/1993,Senior Staff,6
12/9/1993,Staff,1
12/9/1993,Engineer,1
12/8/1993,Senior Staff,5
12/8/1993,Engineer,2
12/8/1993,Staff,1
12/8/1993,Senior Engineer,11
12/7/1993,Senior Staff,4
12/7/1993,Engineer,1
12/7/1993,Senior Engineer,5
12/6/1993,Engineer,1
12/6/1993,Senior Staff,3
12/6/1993,Senior Engineer,4
12/5/1993,Senior Staff,5
12/5/1993,Engineer,1
12/5/1993,Senior Engineer,1
12/4/1993,Senior Engineer,11
12/4/1993,Staff,1
12/4/1993,Senior Staff,5
12/3/1993,Senior Engineer,3
12/3/1993,Senior Staff,4
12/3/1993,Engineer,1
12/2/1993,Senior Staff,6
12/2/1993,Senior Engineer,2
12/1/1993,Senior Staff,3
12/1/1993,Senior Engineer,2
12/1/1993,Assistant Engineer,1
12/1/1993,Staff,1
11/30/1993,Senior Staff,5
11/30/1993,Senior Engineer,4
11/30/1993,Engineer,1
11/30/1993,Staff,1
11/29/1993,Engineer,2
11/29/1993,Senior Engineer,5
11/29/1993,Senior Staff,5
11/28/1993,Senior Staff,2
11/28/1993,Senior Engineer,4
11/28/1993,Engineer,1
11/27/1993,Senior Staff,5
11/27/1993,Senior Engineer,5
11/27/1993,Staff,1
11/26/1993,Senior Staff,1
11/26/1993,Senior Engineer,3
11/25/1993,Staff,1
11/25/1993,Senior Engineer,7
11/25/1993,Technique Leader,1
11/25/1993,Senior Staff,6
11/24/1993,Senior Engineer,3
11/24/1993,Engineer,2
11/24/1993,Senior Staff,4
11/23/1993,Senior Engineer,6
11/23/1993,Senior Staff,6
11/22/1993,Senior Staff,4
11/22/1993,Senior Engineer,3
11/21/1993,Senior Engineer,5
11/21/1993,Senior Staff,5
11/20/1993,Engineer,1
11/20/1993,Senior Staff,5
11/20/1993,Senior Engineer,7
11/20/1993,Assistant Engineer,2
11/19/1993,Senior Engineer,4
11/19/1993,Senior Staff,2
11/19/1993,Engineer,1
11/18/1993,Assistant Engineer,1
11/18/1993,Senior Staff,5
11/18/1993,Senior Engineer,6
11/17/1993,Assistant Engineer,1
11/17/1993,Senior Engineer,6
11/17/1993,Senior Staff,2
11/17/1993,Staff,1
11/16/1993,Senior Engineer,4
11/16/1993,Senior Staff,9
11/15/1993,Senior Engineer,3
11/15/1993,Engineer,1
11/15/1993,Senior Staff,4
11/14/1993,Senior Staff,8
11/14/1993,Senior Engineer,7
11/14/1993,Staff,1
11/13/1993,Engineer,1
11/13/1993,Senior Staff,5
11/13/1993,Senior Engineer,5
11/12/1993,Senior Staff,4
11/12/1993,Technique Leader,1
11/12/1993,Senior Engineer,5
11/11/1993,Staff,1
11/11/1993,Senior Engineer,6
11/11/1993,Senior Staff,6
11/10/1993,Engineer,2
11/10/1993,Senior Staff,2
11/10/1993,Senior Engineer,6
11/10/1993,Staff,1
11/10/1993,Technique Leader,1
11/9/1993,Senior Staff,3
11/9/1993,Senior Engineer,2
11/9/1993,Staff,1
11/9/1993,Engineer,1
11/9/1993,Technique Leader,1
11/8/1993,Staff,1
11/8/1993,Senior Staff,3
11/8/1993,Senior Engineer,1
11/7/1993,Engineer,1
11/7/1993,Senior Engineer,4
11/7/1993,Senior Staff,2
11/6/1993,Engineer,1
11/6/1993,Senior Engineer,9
11/6/1993,Senior Staff,4
11/6/1993,Staff,1
11/5/1993,Senior Engineer,10
11/5/1993,Senior Staff,6
11/4/1993,Senior Engineer,3
11/4/1993,Staff,1
11/4/1993,Senior Staff,3
11/3/1993,Engineer,1
11/3/1993,Senior Staff,9
11/3/1993,Senior Engineer,4
11/2/1993,Staff,1
11/2/1993,Senior Staff,5
11/2/1993,Senior Engineer,8
11/1/1993,Senior Staff,2
11/1/1993,Senior Engineer,7
10/31/1993,Senior Staff,5
10/31/1993,Senior Engineer,3
10/31/1993,Technique Leader,1
10/30/1993,Senior Engineer,3
10/30/1993,Senior Staff,9
10/30/1993,Staff,1
10/29/1993,Senior Engineer,4
10/29/1993,Senior Staff,4
10/28/1993,Engineer,1
10/28/1993,Senior Engineer,6
10/28/1993,Staff,2
10/28/1993,Senior Staff,5
10/27/1993,Senior Engineer,7
10/27/1993,Senior Staff,6
10/26/1993,Senior Engineer,5
10/26/1993,Senior Staff,3
10/26/1993,Staff,1
10/26/1993,Technique Leader,1
10/26/1993,Engineer,1
10/25/1993,Staff,1
10/25/1993,Engineer,1
10/25/1993,Senior Staff,5
10/25/1993,Senior Engineer,1
10/24/1993,Senior Staff,4
10/24/1993,Senior Engineer,5
10/24/1993,Technique Leader,1
10/24/1993,Staff,1
10/23/1993,Senior Staff,4
10/23/1993,Engineer,1
10/23/1993,Senior Engineer,2
10/22/1993,Senior Staff,4
10/22/1993,Senior Engineer,3
10/22/1993,Staff,1
10/21/1993,Senior Engineer,5
10/21/1993,Senior Staff,5
10/20/1993,Senior Staff,4
10/20/1993,Senior Engineer,4
10/19/1993,Senior Staff,1
10/19/1993,Senior Engineer,6
10/18/1993,Senior Engineer,4
10/18/1993,Senior Staff,2
10/17/1993,Senior Staff,6
10/17/1993,Engineer,2
10/17/1993,Staff,1
10/17/1993,Senior Engineer,5
10/16/1993,Senior Engineer,4
10/16/1993,Staff,4
10/16/1993,Senior Staff,3
10/15/1993,Staff,1
10/15/1993,Senior Staff,4
10/15/1993,Senior Engineer,5
10/14/1993,Engineer,2
10/14/1993,Senior Engineer,7
10/14/1993,Senior Staff,2
10/13/1993,Senior Staff,5
10/13/1993,Senior Engineer,2
10/13/1993,Technique Leader,1
10/12/1993,Staff,1
10/12/1993,Senior Staff,6
10/12/1993,Senior Engineer,5
10/11/1993,Senior Engineer,3
10/11/1993,Engineer,3
10/11/1993,Senior Staff,2
10/10/1993,Senior Engineer,7
10/10/1993,Senior Staff,4
10/9/1993,Senior Staff,3
10/9/1993,Technique Leader,1
10/9/1993,Senior Engineer,4
10/8/1993,Senior Engineer,4
10/8/1993,Senior Staff,14
10/7/1993,Senior Staff,7
10/7/1993,Senior Engineer,7
10/7/1993,Staff,4
10/7/1993,Engineer,1
10/6/1993,Senior Engineer,4
10/6/1993,Senior Staff,3
10/6/1993,Technique Leader,1
10/5/1993,Staff,1
10/5/1993,Senior Engineer,5
10/5/1993,Senior Staff,2
10/5/1993,Engineer,1
10/4/1993,Senior Staff,6
10/4/1993,Staff,2
10/4/1993,Senior Engineer,3
10/4/1993,Engineer,1
10/3/1993,Senior Engineer,2
